Date;Visits;Value;FacetId1;FacetId2;FacetId3
20100802;6;0;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;65;150;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;1;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;22;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;21;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;53;10;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;5;30;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;1;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;3;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;1;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;29;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;1;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100802;28;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;16;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;8;40;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;12;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;2;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;21;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;105;120;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;40;50;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;30;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;2;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;7;20;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;52;200;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;32;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100803;1;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;299ABEBA-4883-4038-9397-EE40C3E8A62D
20100803;20;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;1;20;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;1;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;7;20;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;1;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;17;100;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;43;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;1;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;25;50;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;4;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;5;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;7;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;23;100;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;12;40;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;62;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;41;10;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100804;13;100;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;2;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;38;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;23;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;23;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;F06AE913-13D7-43F1-AA45-20C405ED625D
20100805;52;40;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;300;1890;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;54;150;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;11;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;6;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;2;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;10;20;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;1;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;5;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100805;9;10;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;15;120;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;16;60;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;1;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;45;70;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;8;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;12;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;8;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;29;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;1;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;9;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;27;210;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;13;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100806;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;16;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;4;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;20;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;28;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;3;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;2;10;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;4;0;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;1;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;18;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100807;28;100;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;16;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;4;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;8;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;14;100;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;10;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;11;70;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;17;110;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;19;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;2;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;15;60;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;3;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;2;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;16;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100808;3;10;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;1;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;23;100;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;3;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;3;10;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;23;90;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;32;380;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;26;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;1;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;5;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;64;200;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;16;50;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;3;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;6;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;23;50;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;4;20;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100809;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;2;10;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;6;20;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;29;100;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;32;100;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;112;200;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;3;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;2;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;3;0;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;5;30;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;2;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;3;10;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;13;150;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;4;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;1;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;299ABEBA-4883-4038-9397-EE40C3E8A62D
20100810;61;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100810;10;50;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100811;7;10;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100811;4;20;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100811;3;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;299ABEBA-4883-4038-9397-EE40C3E8A62D
20100811;15;100;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20100811;50;400;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
